Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-14 08:27:12.720,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 07:57:12.418,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 07:57:11.606,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 07:27:11.294,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 06:57:11.727,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 06:57:09.507,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 06:27:09.181,-.23 In.,Low Low,Good,Value Change,,
2025-12-14 05:57:08.130,-.23 In.,Low Low,Good,Value Change,,
2025-12-14 05:57:07.315,-.23 In.,Low Low,Good,Value Change,,
2025-12-14 05:27:07.593,-.17 In.,Low Low,Good,Value Change,,
2025-12-14 05:27:06.274,-.17 In.,Low Low,Good,Value Change,,
2025-12-14 04:57:10.156,-.20 In.,Low Low,Good,Value Change,,
2025-12-14 04:57:09.242,-.20 In.,Low Low,Good,Value Change,,
2025-12-14 04:27:12.741,-.18 In.,Low Low,Good,Value Change,,
2025-12-14 04:27:08.211,-.18 In.,Low Low,Good,Value Change,,
2025-12-14 03:57:08.543,-.19 In.,Low Low,Good,Value Change,,
2025-12-14 03:57:07.134,-.19 In.,Low Low,Good,Value Change,,
2025-12-14 03:27:06.810,-.20 In.,Low Low,Good,Value Change,,
2025-12-14 03:27:06.095,-.20 In.,Low Low,Good,Value Change,,
2025-12-14 02:57:05.773,-.16 In.,Low Low,Good,Value Change,,
2025-12-14 02:57:04.958,-.16 In.,Low Low,Good,Value Change,,
2025-12-14 02:27:04.870,-.16 In.,Low Low,Good,Value Change,,
2025-12-14 02:27:03.952,-.16 In.,Low Low,Good,Value Change,,
2025-12-14 01:57:03.526,-.16 In.,Low Low,Good,Value Change,,
2025-12-14 01:57:02.810,-.16 In.,Low Low,Good,Value Change,,
2025-12-14 01:27:02.586,-.18 In.,Low Low,Good,Value Change,,
2025-12-14 01:27:01.770,-.18 In.,Low Low,Good,Value Change,,
2025-12-14 00:57:01.441,-.17 In.,Low Low,Good,Value Change,,
2025-12-14 00:57:00.628,-.17 In.,Low Low,Good,Value Change,,
2025-12-14 00:27:00.394,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 23:57:02.232,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 23:26:58.064,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 22:56:57.217,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 22:26:55.854,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 21:56:54.811,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 21:26:53.749,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 20:56:52.713,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 20:56:52.098,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 20:26:51.752,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 19:56:53.221,-.16 In.,Low Low,Good,Value Change,,
