Time,Value,State,Quality,Reason,Status,Suppression Type
2025-11-23 19:15:00,202.35 Ft.,High,Good,Timed Report,,
2025-11-23 17:15:00,202.37 Ft.,High,Good,Timed Report,,
2025-11-23 16:15:00,202.39 Ft.,High,Good,Timed Report,,
2025-11-23 15:15:00,202.40 Ft.,High,Good,Timed Report,,
2025-11-23 14:15:00,202.41 Ft.,High,Good,Timed Report,,
2025-11-23 13:15:00,202.43 Ft.,High,Good,Timed Report,,
2025-11-23 12:15:00,202.45 Ft.,High,Good,Timed Report,,
2025-11-23 11:15:00,202.46 Ft.,High,Good,Timed Report,,
2025-11-23 09:15:00,202.48 Ft.,High,Good,Timed Report,,
2025-11-23 07:15:00,202.51 Ft.,High,Good,Timed Report,,
2025-11-23 06:15:00,202.54 Ft.,High,Good,Timed Report,,
2025-11-23 05:15:00,202.55 Ft.,High,Good,Timed Report,,
2025-11-23 04:15:00,202.56 Ft.,High,Good,Timed Report,,
2025-11-23 03:15:00,202.57 Ft.,High,Good,Timed Report,,
2025-11-23 02:15:00,202.59 Ft.,High,Good,Timed Report,,
2025-11-23 00:15:00,202.61 Ft.,High,Good,Timed Report,,
2025-11-22 23:15:00,202.62 Ft.,High,Good,Timed Report,,
2025-11-22 21:15:00,202.63 Ft.,High,Good,Timed Report,,
2025-11-22 19:15:00,202.67 Ft.,High,Good,Timed Report,,
2025-11-22 18:15:00,202.68 Ft.,High,Good,Timed Report,,
2025-11-22 16:15:00,202.70 Ft.,High,Good,Timed Report,,
2025-11-22 15:15:00,202.71 Ft.,High,Good,Timed Report,,
2025-11-22 12:15:00,202.73 Ft.,High,Good,Timed Report,,
2025-11-22 10:15:00,202.74 Ft.,High,Good,Timed Report,,
2025-11-22 09:15:00,202.73 Ft.,High,Good,Timed Report,,
2025-11-22 08:15:00,202.71 Ft.,High,Good,Timed Report,,
2025-11-22 07:15:00,202.67 Ft.,High,Good,Timed Report,,
2025-11-22 06:15:00,202.60 Ft.,High,Good,Timed Report,,
2025-11-22 05:15:00,202.44 Ft.,High,Good,Timed Report,,
2025-11-22 04:15:00,202.14 Ft.,High,Good,Timed Report,,
2025-11-22 01:15:00,201.95 Ft.,High,Good,Timed Report,,
2025-11-21 21:15:00,201.94 Ft.,High,Good,Timed Report,,
2025-11-21 20:15:00,201.92 Ft.,High,Good,Timed Report,,
2025-11-21 19:15:00,201.89 Ft.,High,Good,Timed Report,,
2025-11-21 18:15:00,201.85 Ft.,High,Good,Timed Report,,
2025-11-21 15:15:00,201.78 Ft.,High,Good,Timed Report,,
2025-11-21 13:15:00,201.76 Ft.,High,Good,Timed Report,,
2025-11-21 12:15:00,201.79 Ft.,High,Good,Timed Report,,
2025-11-21 11:15:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-21 00:15:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-20 23:15:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-20 19:15:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-20 18:15:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-20 17:15:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-20 16:15:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-20 15:15:00,201.78 Ft.,High,Good,Timed Report,,
2025-11-20 14:15:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-20 13:15:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-20 12:15:00,201.79 Ft.,High,Good,Timed Report,,
2025-11-20 11:15:00,201.78 Ft.,High,Good,Timed Report,,
2025-11-20 10:15:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-20 03:15:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-19 23:15:00,201.76 Ft.,High,Good,Timed Report,,
2025-11-19 22:15:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-19 21:15:00,201.79 Ft.,High,Good,Timed Report,,
2025-11-19 18:15:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-19 17:15:00,201.79 Ft.,High,Good,Timed Report,,
2025-11-19 16:15:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-19 15:15:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-19 12:15:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-19 11:15:00,201.80 Ft.,High,Good,Timed Report,,
2025-11-19 04:15:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-19 03:15:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-19 02:15:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-19 01:15:00,201.76 Ft.,High,Good,Timed Report,,
2025-11-19 00:15:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-18 11:15:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-18 10:15:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-18 09:15:00,201.80 Ft.,High,Good,Timed Report,,
2025-11-17 22:15:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-17 21:15:00,201.76 Ft.,High,Good,Timed Report,,
2025-11-17 20:15:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-17 18:15:00,201.78 Ft.,High,Good,Timed Report,,
2025-11-17 16:15:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-17 15:15:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-17 14:15:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-17 13:15:00,201.78 Ft.,High,Good,Timed Report,,
2025-11-17 03:15:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-17 02:15:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-17 01:15:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-17 00:15:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-16 15:15:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-16 14:15:00,201.76 Ft.,High,Good,Timed Report,,
2025-11-16 11:15:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-16 10:15:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-16 07:15:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-15 16:15:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-15 15:15:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-15 14:15:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-15 13:15:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-15 11:15:00,201.68 Ft.,High,Good,Timed Report,,
2025-11-15 10:15:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-15 00:15:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-14 22:15:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-14 21:15:00,201.69 Ft.,High,Good,Timed Report,,
2025-11-14 20:15:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-14 19:15:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-14 17:15:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-14 16:15:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-14 15:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-14 14:00:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-14 12:00:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-14 11:00:00,201.68 Ft.,High,Good,Timed Report,,
2025-11-14 10:00:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-14 09:00:00,201.66 Ft.,High,Good,Timed Report,,
2025-11-13 18:00:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-13 17:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-13 16:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-13 15:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-12 13:00:00,201.69 Ft.,High,Good,Timed Report,,
2025-11-12 12:00:00,201.68 Ft.,High,Good,Timed Report,,
2025-11-12 11:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-12 10:00:00,201.68 Ft.,High,Good,Timed Report,,
2025-11-11 18:00:00,201.69 Ft.,High,Good,Timed Report,,
2025-11-11 17:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-11 16:00:00,201.67 Ft.,High,Good,Timed Report,,
2025-11-11 15:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-11 12:00:00,201.68 Ft.,High,Good,Timed Report,,
2025-11-11 11:00:00,201.66 Ft.,High,Good,Timed Report,,
2025-11-11 10:00:00,201.78 Ft.,High,Good,Timed Report,,
2025-11-11 09:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-10 17:00:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-10 16:00:00,201.68 Ft.,High,Good,Timed Report,,
2025-11-10 15:00:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-10 14:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-10 12:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-10 11:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-10 10:00:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-10 09:00:00,201.67 Ft.,High,Good,Timed Report,,
