Time,Value,State,Quality,Reason,Status,Suppression Type
2025-11-25 16:15:00,204.53 Ft.,High,Good,Timed Report,,
2025-11-25 14:15:00,204.55 Ft.,High,Good,Timed Report,,
2025-11-25 13:15:00,204.61 Ft.,High,Good,Timed Report,,
2025-11-25 12:15:00,204.64 Ft.,High,Good,Timed Report,,
2025-11-25 11:15:00,204.67 Ft.,High,Good,Timed Report,,
2025-11-25 10:15:00,204.68 Ft.,High,Good,Timed Report,,
2025-11-25 09:15:00,204.71 Ft.,High,Good,Timed Report,,
2025-11-25 09:00:00,204.72 Ft.,High,Good,Timed Report,,
2025-11-25 06:45:00,204.75 Ft.,High,Good,Timed Report,,
2025-11-25 03:15:00,204.72 Ft.,High,Good,Timed Report,,
2025-11-24 04:45:00,204.06 Ft.,High,Good,Timed Report,,
2025-11-24 03:45:00,204.11 Ft.,High,Good,Timed Report,,
2025-11-24 02:45:00,204.13 Ft.,High,Good,Timed Report,,
2025-11-24 01:45:00,204.17 Ft.,High,Good,Timed Report,,
2025-11-24 00:45:00,204.23 Ft.,High,Good,Timed Report,,
2025-11-23 23:45:00,204.28 Ft.,High,Good,Timed Report,,
2025-11-23 22:45:00,204.31 Ft.,High,Good,Timed Report,,
2025-11-23 21:45:00,204.36 Ft.,High,Good,Timed Report,,
2025-11-23 20:45:00,204.41 Ft.,High,Good,Timed Report,,
2025-11-23 19:45:00,204.47 Ft.,High,Good,Timed Report,,
2025-11-23 18:45:00,204.54 Ft.,High,Good,Timed Report,,
2025-11-23 17:45:00,204.59 Ft.,High,Good,Timed Report,,
2025-11-23 16:45:00,204.66 Ft.,High,Good,Timed Report,,
2025-11-23 15:45:00,204.71 Ft.,High,Good,Timed Report,,
2025-11-23 14:45:00,204.78 Ft.,High,Good,Timed Report,,
2025-11-23 13:45:00,204.84 Ft.,High,Good,Timed Report,,
2025-11-23 12:45:00,204.94 Ft.,High,Good,Timed Report,,
2025-11-23 11:45:00,204.99 Ft.,High,Good,Timed Report,,
2025-11-23 10:45:00,205.06 Ft.,High,Good,Timed Report,,
2025-11-23 09:45:00,205.14 Ft.,High,Good,Timed Report,,
2025-11-23 08:45:00,205.23 Ft.,High,Good,Timed Report,,
2025-11-23 07:45:00,205.28 Ft.,High,Good,Timed Report,,
2025-11-23 06:45:00,205.35 Ft.,High,Good,Timed Report,,
2025-11-23 05:45:00,205.41 Ft.,High,Good,Timed Report,,
2025-11-23 04:45:00,205.48 Ft.,High,Good,Timed Report,,
2025-11-23 03:45:00,205.54 Ft.,High,Good,Timed Report,,
2025-11-23 02:45:00,205.59 Ft.,High,Good,Timed Report,,
2025-11-23 01:45:00,205.61 Ft.,High,Good,Timed Report,,
2025-11-23 00:45:00,205.67 Ft.,High,Good,Timed Report,,
2025-11-22 23:45:00,205.69 Ft.,High,Good,Timed Report,,
2025-11-22 22:45:00,205.73 Ft.,High,Good,Timed Report,,
2025-11-22 18:45:00,205.77 Ft.,High,Good,Timed Report,,
2025-11-22 17:45:00,205.76 Ft.,High,Good,Timed Report,,
2025-11-22 16:45:00,205.71 Ft.,High,Good,Timed Report,,
2025-11-22 15:45:00,205.66 Ft.,High,Good,Timed Report,,
2025-11-22 14:45:00,205.56 Ft.,High,Good,Timed Report,,
2025-11-22 13:45:00,205.48 Ft.,High,Good,Timed Report,,
2025-11-22 12:45:00,205.35 Ft.,High,Good,Timed Report,,
2025-11-22 11:45:00,205.19 Ft.,High,Good,Timed Report,,
2025-11-22 10:45:00,205.02 Ft.,High,Good,Timed Report,,
2025-11-22 09:45:00,204.81 Ft.,High,Good,Timed Report,,
2025-11-22 08:45:00,204.57 Ft.,High,Good,Timed Report,,
2025-11-22 07:45:00,204.28 Ft.,High,Good,Timed Report,,
2025-11-22 06:45:00,203.96 Ft.,High,Good,Timed Report,,
2025-11-22 05:45:00,203.61 Ft.,High,Good,Timed Report,,
2025-11-22 04:45:00,203.29 Ft.,High,Good,Timed Report,,
2025-11-22 03:45:00,203.08 Ft.,High,Good,Timed Report,,
2025-11-22 02:45:00,203.06 Ft.,High,Good,Timed Report,,
2025-11-22 00:45:00,203.01 Ft.,High,Good,Timed Report,,
2025-11-21 23:45:00,203.00 Ft.,High,Good,Timed Report,,
2025-11-21 22:45:00,203.01 Ft.,High,Good,Timed Report,,
2025-11-21 20:45:00,202.99 Ft.,High,Good,Timed Report,,
2025-11-21 18:45:00,202.96 Ft.,High,Good,Timed Report,,
2025-11-21 17:45:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-21 16:45:00,202.91 Ft.,High,Good,Timed Report,,
2025-11-21 13:45:00,202.90 Ft.,High,Good,Timed Report,,
2025-11-21 11:45:00,202.91 Ft.,High,Good,Timed Report,,
2025-11-21 04:45:00,202.90 Ft.,High,Good,Timed Report,,
2025-11-21 02:45:00,202.91 Ft.,High,Good,Timed Report,,
2025-11-21 00:45:00,202.90 Ft.,High,Good,Timed Report,,
2025-11-20 21:45:00,202.92 Ft.,High,Good,Timed Report,,
2025-11-20 07:30:00,202.90 Ft.,High,Good,Timed Report,,
2025-11-20 07:00:00,202.92 Ft.,High,Good,Timed Report,,
2025-11-20 03:30:00,202.90 Ft.,High,Good,Timed Report,,
2025-11-20 02:30:00,202.92 Ft.,High,Good,Timed Report,,
2025-11-19 16:30:00,202.90 Ft.,High,Good,Timed Report,,
2025-11-19 14:30:00,202.92 Ft.,High,Good,Timed Report,,
2025-11-19 12:30:00,202.90 Ft.,High,Good,Timed Report,,
2025-11-19 11:30:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-19 10:30:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-19 07:30:00,202.92 Ft.,High,Good,Timed Report,,
2025-11-19 06:30:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-19 03:30:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-19 02:30:00,202.90 Ft.,High,Good,Timed Report,,
2025-11-19 01:30:00,202.95 Ft.,High,Good,Timed Report,,
2025-11-18 23:30:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-18 22:30:00,202.90 Ft.,High,Good,Timed Report,,
2025-11-18 21:30:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-18 19:30:00,202.90 Ft.,High,Good,Timed Report,,
2025-11-18 17:30:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-18 16:30:00,202.90 Ft.,High,Good,Timed Report,,
2025-11-18 15:30:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-18 14:30:00,202.90 Ft.,High,Good,Timed Report,,
2025-11-18 13:30:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-18 04:30:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-17 16:30:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-17 15:30:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-17 13:30:00,202.91 Ft.,High,Good,Timed Report,,
2025-11-17 04:30:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-17 03:30:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-17 00:30:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-16 23:30:00,202.94 Ft.,High,Good,Timed Report,,
