Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-11 05:59:39.113,.10 In.,Normal,Good,Value Change,,
2025-12-11 03:59:36.403,.10 In.,Normal,Good,Value Change,,
2025-12-11 03:29:35.334,.10 In.,Normal,Good,Value Change,,
2025-12-11 00:29:28.893,.10 In.,Normal,Good,Value Change,,
2025-12-10 23:29:26.749,.10 In.,Normal,Good,Value Change,,
2025-12-10 22:59:25.635,.10 In.,Normal,Good,Value Change,,
2025-12-10 22:29:24.526,.10 In.,Normal,Good,Value Change,,
2025-12-10 20:59:21.358,.09 In.,Normal,Good,Value Change,,
2025-12-10 19:59:19.140,.10 In.,Normal,Good,Value Change,,
2025-12-10 19:29:18.126,.09 In.,Normal,Good,Value Change,,
2025-12-10 15:59:10.555,.10 In.,Normal,Good,Value Change,,
2025-12-10 14:59:08.390,.10 In.,Normal,Good,Value Change,,
2025-12-10 14:29:07.283,.10 In.,Normal,Good,Value Change,,
2025-12-10 13:29:05.154,.10 In.,Normal,Good,Value Change,,
2025-12-10 08:28:54.368,.11 In.,Normal,Good,Value Change,,
2025-12-10 06:28:50.117,.10 In.,Normal,Good,Value Change,,
2025-12-10 05:28:47.981,.10 In.,Normal,Good,Value Change,,
2025-12-10 04:58:46.868,.10 In.,Normal,Good,Value Change,,
2025-12-10 04:28:45.808,.10 In.,Normal,Good,Value Change,,
2025-12-10 02:58:44.264,.10 In.,Normal,Good,Value Change,,
2025-12-10 01:28:40.967,.10 In.,Normal,Good,Value Change,,
2025-12-09 22:58:35.647,.10 In.,Normal,Good,Value Change,,
2025-12-09 21:28:32.358,.10 In.,Normal,Good,Value Change,,
2025-12-09 20:58:31.248,.09 In.,Normal,Good,Value Change,,
2025-12-09 20:28:30.235,.10 In.,Normal,Good,Value Change,,
2025-12-09 19:58:29.172,.10 In.,Normal,Good,Value Change,,
2025-12-09 17:28:23.702,.10 In.,Normal,Good,Value Change,,
2025-12-09 16:28:21.583,.10 In.,Normal,Good,Value Change,,
2025-12-09 15:28:19.410,.11 In.,Normal,Good,Value Change,,
2025-12-09 14:58:18.397,.10 In.,Normal,Good,Value Change,,
2025-12-09 12:58:14.005,.11 In.,Normal,Good,Value Change,,
2025-12-09 12:28:12.992,.10 In.,Normal,Good,Value Change,,
2025-12-09 07:58:03.258,.11 In.,Normal,Good,Value Change,,
2025-12-09 06:58:01.080,.10 In.,Normal,Good,Value Change,,
2025-12-09 05:57:58.953,.10 In.,Normal,Good,Value Change,,
2025-12-09 04:57:56.835,.10 In.,Normal,Good,Value Change,,
2025-12-09 00:57:50.227,.10 In.,Normal,Good,Value Change,,
2025-12-09 00:27:49.116,.09 In.,Normal,Good,Value Change,,
2025-12-08 22:57:45.975,.10 In.,Normal,Good,Value Change,,
2025-12-08 21:57:43.749,.10 In.,Normal,Good,Value Change,,
2025-12-08 21:27:42.682,.10 In.,Normal,Good,Value Change,,
2025-12-08 20:27:40.504,.10 In.,Normal,Good,Value Change,,
2025-12-08 19:57:39.433,.10 In.,Normal,Good,Value Change,,
2025-12-08 18:57:37.304,.10 In.,Normal,Good,Value Change,,
2025-12-08 18:27:36.231,.10 In.,Normal,Good,Value Change,,
2025-12-08 16:57:33.037,.10 In.,Normal,Good,Value Change,,
2025-12-08 16:27:31.872,.10 In.,Normal,Good,Value Change,,
2025-12-08 15:57:30.858,.11 In.,Normal,Good,Value Change,,
2025-12-08 14:57:28.735,.10 In.,Normal,Good,Value Change,,
2025-12-08 14:27:27.620,.11 In.,Normal,Good,Value Change,,
2025-12-08 13:57:26.506,.13 In.,Normal,Good,Value Change,,
2025-12-08 13:27:25.493,.10 In.,Normal,Good,Value Change,,
2025-12-08 12:57:24.380,.09 In.,Normal,Good,Value Change,,
2025-12-08 12:27:23.310,.10 In.,Normal,Good,Value Change,,
2025-12-08 11:27:21.183,.11 In.,Normal,Good,Value Change,,
2025-12-08 09:57:17.858,.10 In.,Normal,Good,Value Change,,
2025-12-08 09:27:16.845,.11 In.,Normal,Good,Value Change,,
2025-12-08 08:27:14.720,.10 In.,Normal,Good,Value Change,,
2025-12-08 07:51:03.061,.10 In.,Normal,Good,Value Change,,
2025-12-08 04:27:06.015,.11 In.,Normal,Good,Value Change,,
2025-12-08 02:27:03.886,.10 In.,Normal,Good,Value Change,,
2025-12-08 00:57:00.653,.10 In.,Normal,Good,Value Change,,
2025-12-08 00:26:59.540,.08 In.,Normal,Good,Value Change,,
2025-12-07 23:56:58.431,.10 In.,Normal,Good,Value Change,,
2025-12-07 23:26:57.418,.10 In.,Normal,Good,Value Change,,
2025-12-07 22:26:55.236,.10 In.,Normal,Good,Value Change,,
2025-12-07 21:56:54.122,.11 In.,Normal,Good,Value Change,,
2025-12-07 21:26:53.108,.09 In.,Normal,Good,Value Change,,
2025-12-07 19:26:48.763,.10 In.,Normal,Good,Value Change,,
2025-12-07 18:56:47.651,.10 In.,Normal,Good,Value Change,,
2025-12-07 17:26:44.466,.10 In.,Normal,Good,Value Change,,
2025-12-07 16:56:43.353,.11 In.,Normal,Good,Value Change,,
2025-12-07 16:26:42.251,.10 In.,Normal,Good,Value Change,,
2025-12-07 15:26:40.182,.10 In.,Normal,Good,Value Change,,
2025-12-07 13:56:36.937,.10 In.,Normal,Good,Value Change,,
2025-12-07 12:56:34.754,.10 In.,Normal,Good,Value Change,,
2025-12-07 11:56:32.572,.10 In.,Normal,Good,Value Change,,
2025-12-07 11:26:31.461,.11 In.,Normal,Good,Value Change,,
2025-12-07 09:26:27.218,.10 In.,Normal,Good,Value Change,,
2025-12-07 08:56:26.105,.11 In.,Normal,Good,Value Change,,
2025-12-07 08:26:24.998,.10 In.,Normal,Good,Value Change,,
2025-12-07 07:56:23.985,.11 In.,Normal,Good,Value Change,,
2025-12-07 06:56:21.761,.10 In.,Normal,Good,Value Change,,
2025-12-07 06:26:20.750,.11 In.,Normal,Good,Value Change,,
2025-12-07 05:56:19.637,.10 In.,Normal,Good,Value Change,,
2025-12-07 05:26:18.624,.11 In.,Normal,Good,Value Change,,
2025-12-07 03:56:17.366,.10 In.,Normal,Good,Value Change,,
2025-12-07 01:56:13.014,.11 In.,Normal,Good,Value Change,,
2025-12-07 00:56:10.887,.10 In.,Normal,Good,Value Change,,
2025-12-06 23:56:08.766,.11 In.,Normal,Good,Value Change,,
2025-12-06 17:55:55.804,.10 In.,Normal,Good,Value Change,,
2025-12-06 14:25:48.223,.11 In.,Normal,Good,Value Change,,
2025-12-06 13:25:46.057,.10 In.,Normal,Good,Value Change,,
2025-12-06 12:55:45.000,.11 In.,Normal,Good,Value Change,,
2025-12-06 12:25:43.930,.10 In.,Normal,Good,Value Change,,
2025-12-06 11:55:42.824,.11 In.,Normal,Good,Value Change,,
2025-12-06 10:55:40.697,.10 In.,Normal,Good,Value Change,,
2025-12-06 09:55:38.579,.11 In.,Normal,Good,Value Change,,
2025-12-06 08:55:36.452,.10 In.,Normal,Good,Value Change,,
2025-12-06 07:25:33.154,.10 In.,Normal,Good,Value Change,,
2025-12-06 06:55:32.140,.10 In.,Normal,Good,Value Change,,
2025-12-06 06:25:31.028,.10 In.,Normal,Good,Value Change,,
2025-12-06 05:25:28.905,.10 In.,Normal,Good,Value Change,,
2025-12-06 04:55:27.791,.12 In.,Normal,Good,Value Change,,
2025-12-06 03:25:29.087,.10 In.,Normal,Good,Value Change,,
2025-12-06 02:55:28.018,.10 In.,Normal,Good,Value Change,,
2025-12-06 01:55:25.796,.10 In.,Normal,Good,Value Change,,
2025-12-06 01:25:24.784,.11 In.,Normal,Good,Value Change,,
2025-12-06 00:25:22.565,.10 In.,Normal,Good,Value Change,,
2025-12-05 23:55:21.552,.10 In.,Normal,Good,Value Change,,
2025-12-05 23:25:20.439,.10 In.,Normal,Good,Value Change,,
2025-12-05 22:55:19.330,.10 In.,Normal,Good,Value Change,,
2025-12-05 21:25:16.099,.10 In.,Normal,Good,Value Change,,
2025-12-05 20:55:15.085,.10 In.,Normal,Good,Value Change,,
2025-12-05 18:55:10.729,.10 In.,Normal,Good,Value Change,,
2025-12-05 18:25:09.659,.11 In.,Normal,Good,Value Change,,
2025-12-05 17:55:08.552,.10 In.,Normal,Good,Value Change,,
2025-12-05 16:55:06.426,.11 In.,Normal,Good,Value Change,,
2025-12-05 15:55:04.300,.10 In.,Normal,Good,Value Change,,
2025-12-05 15:25:03.186,.11 In.,Normal,Good,Value Change,,
2025-12-05 14:55:02.115,.10 In.,Normal,Good,Value Change,,
2025-12-05 13:54:59.986,.10 In.,Normal,Good,Value Change,,
2025-12-05 12:24:56.787,.10 In.,Normal,Good,Value Change,,
2025-12-05 11:54:55.675,.10 In.,Normal,Good,Value Change,,
2025-12-05 11:24:54.606,.10 In.,Normal,Good,Value Change,,
2025-12-05 10:54:53.494,.10 In.,Normal,Good,Value Change,,
2025-12-05 10:24:52.422,.10 In.,Normal,Good,Value Change,,
2025-12-05 09:54:51.317,.11 In.,Normal,Good,Value Change,,
2025-12-05 08:54:49.234,.10 In.,Normal,Good,Value Change,,
2025-12-05 08:24:48.120,.11 In.,Normal,Good,Value Change,,
2025-12-05 07:54:47.008,.10 In.,Normal,Good,Value Change,,
2025-12-05 07:24:45.993,.11 In.,Normal,Good,Value Change,,
2025-12-05 06:54:44.879,.10 In.,Normal,Good,Value Change,,
2025-12-05 06:24:43.769,.09 In.,Normal,Good,Value Change,,
2025-12-05 05:54:42.754,.10 In.,Normal,Good,Value Change,,
2025-12-05 04:54:40.569,.10 In.,Normal,Good,Value Change,,
2025-12-05 03:24:37.353,.10 In.,Normal,Good,Value Change,,
2025-12-05 02:54:36.282,.09 In.,Normal,Good,Value Change,,
2025-12-05 01:54:34.062,.10 In.,Normal,Good,Value Change,,
2025-12-05 01:24:33.048,.10 In.,Normal,Good,Value Change,,
2025-12-04 22:54:27.685,.10 In.,Normal,Good,Value Change,,
2025-12-04 22:24:26.573,.10 In.,Normal,Good,Value Change,,
2025-12-04 21:24:24.390,.10 In.,Normal,Good,Value Change,,
2025-12-04 20:54:23.282,.10 In.,Normal,Good,Value Change,,
2025-12-04 20:24:22.270,.09 In.,Normal,Good,Value Change,,
2025-12-04 18:54:19.038,.10 In.,Normal,Good,Value Change,,
2025-12-04 18:24:17.925,.10 In.,Normal,Good,Value Change,,
2025-12-04 17:54:16.855,.10 In.,Normal,Good,Value Change,,
2025-12-04 16:54:14.734,.10 In.,Normal,Good,Value Change,,
2025-12-04 15:54:12.511,.10 In.,Normal,Good,Value Change,,
2025-12-04 14:24:09.278,.10 In.,Normal,Good,Value Change,,
2025-12-04 13:54:08.264,.10 In.,Normal,Good,Value Change,,
2025-12-04 12:54:06.040,.08 In.,Normal,Good,Value Change,,
2025-12-04 12:24:05.025,.10 In.,Normal,Good,Value Change,,
2025-12-04 11:54:03.911,.09 In.,Normal,Good,Value Change,,
2025-12-04 11:24:02.802,.10 In.,Normal,Good,Value Change,,
2025-12-04 10:54:01.788,.07 In.,Normal,Good,Value Change,,
2025-12-04 10:24:00.675,.10 In.,Normal,Good,Value Change,,
2025-12-04 08:23:56.431,.10 In.,Normal,Good,Value Change,,
2025-12-04 07:53:55.317,.10 In.,Normal,Good,Value Change,,
2025-12-04 07:23:54.204,.08 In.,Normal,Good,Value Change,,
2025-12-04 05:53:51.021,.10 In.,Normal,Good,Value Change,,
2025-12-04 05:23:49.906,.10 In.,Normal,Good,Value Change,,
2025-12-04 04:53:48.795,.10 In.,Normal,Good,Value Change,,
2025-12-04 03:23:47.629,.10 In.,Normal,Good,Value Change,,
2025-12-04 02:23:45.499,.10 In.,Normal,Good,Value Change,,
2025-12-04 01:53:44.392,.11 In.,Normal,Good,Value Change,,
2025-12-04 01:23:43.378,.10 In.,Normal,Good,Value Change,,
2025-12-04 00:23:41.161,.10 In.,Normal,Good,Value Change,,
2025-12-03 23:53:40.147,.11 In.,Normal,Good,Value Change,,
2025-12-03 23:23:39.031,.10 In.,Normal,Good,Value Change,,
2025-12-03 22:53:38.018,.10 In.,Normal,Good,Value Change,,
2025-12-03 22:23:36.901,.05 In.,Normal,Good,Value Change,,
2025-12-03 21:53:35.835,.12 In.,Normal,Good,Value Change,,
2025-12-03 21:23:34.721,4.01 In.,Normal,Good,Value Change,,
2025-12-03 20:53:33.611,.40 In.,Normal,Good,Value Change,,
2025-12-03 20:23:32.598,.15 In.,Normal,Good,Value Change,,
2025-12-03 19:23:30.381,.10 In.,Normal,Good,Value Change,,
2025-12-03 18:53:29.368,.09 In.,Normal,Good,Value Change,,
2025-12-03 18:23:28.298,.10 In.,Normal,Good,Value Change,,
2025-12-03 17:23:26.080,.10 In.,Normal,Good,Value Change,,
2025-12-03 16:53:25.011,.10 In.,Normal,Good,Value Change,,
